"","Species","Treatment","Treatment.number","Seed.production","Family"
"69","IPAQ","Petunia integrifolia",9,0,"Solanaceae"
"70","IPAQ","Petunia integrifolia",10,0,"Solanaceae"
"71","IPAQ","Sinapis alba",1,0,"Brassicaceae"
"72","IPAQ","Sinapis alba",2,0,"Brassicaceae"
"73","IPAQ","Sinapis alba",3,0,"Brassicaceae"
"74","IPAQ","Sinapis alba",4,0,"Brassicaceae"
"75","IPAQ","Sinapis alba",5,0,"Brassicaceae"
"76","IPAQ","Sinapis alba",6,0,"Brassicaceae"
"77","IPAQ","Sinapis alba",7,0,"Brassicaceae"
"78","IPAQ","Sinapis alba",8,0,"Brassicaceae"
"79","IPAQ","Sinapis alba",9,0,"Brassicaceae"
"80","IPAQ","Sinapis alba",10,0,"Brassicaceae"
"81","IPAQ","Solanum lycopersicum",1,0,"Solanaceae"
"82","IPAQ","Solanum lycopersicum",2,2,"Solanaceae"
"83","IPAQ","Solanum lycopersicum",3,0,"Solanaceae"
"84","IPAQ","Solanum lycopersicum",4,0,"Solanaceae"
"85","IPAQ","Solanum lycopersicum",5,0,"Solanaceae"
"86","IPAQ","Solanum lycopersicum",6,0,"Solanaceae"
"87","IPAQ","Solanum lycopersicum",7,0,"Solanaceae"
"88","IPAQ","Solanum lycopersicum",8,0,"Solanaceae"
"89","IPAQ","Solanum lycopersicum",9,0,"Solanaceae"
"90","IPAQ","Solanum lycopersicum",10,0,"Solanaceae"
"91","IPAQ","Solanum melongena",1,0,"Solanaceae"
"92","IPAQ","Solanum melongena",2,0,"Solanaceae"
"93","IPAQ","Solanum melongena",3,0,"Solanaceae"
"94","IPAQ","Solanum melongena",4,0,"Solanaceae"
"95","IPAQ","Solanum melongena",5,0,"Solanaceae"
"96","IPAQ","Solanum melongena",6,0,"Solanaceae"
"97","IPAQ","Solanum melongena",7,0,"Solanaceae"
"98","IPAQ","Solanum melongena",8,0,"Solanaceae"
"99","IPAQ","Solanum melongena",9,0,"Solanaceae"
"100","IPAQ","Solanum melongena",10,0,"Solanaceae"
"101","IPAQ","Cross",1,2,NA
"102","IPAQ","Cross",2,3,NA
"103","IPAQ","Cross",3,0,NA
"104","IPAQ","Cross",4,0,NA
"105","IPAQ","Cross",5,3,NA
"106","IPAQ","Cross",6,1,NA
"107","IPAQ","Cross",7,0,NA
"108","IPAQ","Cross",8,1,NA
"109","IPAQ","Cross",9,2,NA
"110","IPAQ","Cross",10,4,NA
"111","IPAQ","Self",1,0,NA
"112","IPAQ","Self",2,3,NA
"113","IPAQ","Self",3,1,NA
"114","IPAQ","Self",4,3,NA
"115","IPAQ","Self",5,0,NA
"116","IPAQ","Self",6,2,NA
"117","IPAQ","Self",7,2,NA
"118","IPAQ","Self",8,1,NA
"119","IPAQ","Self",9,0,NA
"120","IPAQ","Self",10,0,NA
"121","IPAQ","Control",1,0,NA
"122","IPAQ","Control",2,0,NA
"123","IPAQ","Control",3,0,NA
"124","IPAQ","Control",4,0,NA
"125","IPAQ","Control",5,0,NA
"126","IPAQ","Control",6,0,NA
"127","IPAQ","Control",7,0,NA
"128","IPAQ","Control",8,0,NA
"129","IPAQ","Control",9,0,NA
"130","IPAQ","Control",10,0,NA
"131","IPAQ","Flower control",1,0,NA
"132","IPAQ","Flower control",2,0,NA
"133","IPAQ","Flower control",3,0,NA
"134","IPAQ","Flower control",4,3,NA
"135","IPAQ","Flower control",5,0,NA
"136","IPAQ","Flower control",6,0,NA
"137","IPAQ","Flower control",7,0,NA
"138","IPAQ","Flower control",8,1,NA
"139","IPAQ","Flower control",9,4,NA
"140","IPAQ","Flower control",10,0,NA
