"","Species","Treatment","Treatment.number","Seed.production","Family"
"73","IPAQ","Petunia",3,0,"Solanaceae"
"74","IPAQ","Petunia",4,0,"Solanaceae"
"75","IPAQ","Petunia",5,0,"Solanaceae"
"76","IPAQ","Petunia",6,0,"Solanaceae"
"77","IPAQ","Petunia",7,1,"Solanaceae"
"78","IPAQ","Petunia",8,0,"Solanaceae"
"79","IPAQ","Petunia",9,0,"Solanaceae"
"80","IPAQ","Petunia",10,0,"Solanaceae"
"81","IPAQ","Tomato",1,0,"Solanaceae"
"82","IPAQ","Tomato",2,2,"Solanaceae"
"83","IPAQ","Tomato",3,0,"Solanaceae"
"84","IPAQ","Tomato",4,0,"Solanaceae"
"85","IPAQ","Tomato",5,0,"Solanaceae"
"86","IPAQ","Tomato",6,0,"Solanaceae"
"87","IPAQ","Tomato",7,0,"Solanaceae"
"88","IPAQ","Tomato",8,0,"Solanaceae"
"89","IPAQ","Tomato",9,0,"Solanaceae"
"90","IPAQ","Tomato",10,0,"Solanaceae"
"91","IPAQ","Eggplant",1,0,"Solanaceae"
"92","IPAQ","Eggplant",2,0,"Solanaceae"
"93","IPAQ","Eggplant",3,0,"Solanaceae"
"94","IPAQ","Eggplant",4,0,"Solanaceae"
"95","IPAQ","Eggplant",5,0,"Solanaceae"
"96","IPAQ","Eggplant",6,0,"Solanaceae"
"97","IPAQ","Eggplant",7,0,"Solanaceae"
"98","IPAQ","Eggplant",8,0,"Solanaceae"
"99","IPAQ","Eggplant",9,0,"Solanaceae"
"100","IPAQ","Eggplant",10,0,"Solanaceae"
"101","IPAQ","cross",1,2,"other"
"102","IPAQ","cross",2,3,"other"
"103","IPAQ","cross",3,0,"other"
"104","IPAQ","cross",4,0,"other"
"105","IPAQ","cross",5,3,"other"
"106","IPAQ","cross",6,1,"other"
"107","IPAQ","cross",7,0,"other"
"108","IPAQ","cross",8,1,"other"
"109","IPAQ","cross",9,2,"other"
"110","IPAQ","cross",10,4,"other"
"111","IPAQ","self",1,0,"other"
"112","IPAQ","self",2,3,"other"
"113","IPAQ","self",3,1,"other"
"114","IPAQ","self",4,3,"other"
"115","IPAQ","self",5,0,"other"
"116","IPAQ","self",6,2,"other"
"117","IPAQ","self",7,2,"other"
"118","IPAQ","self",8,1,"other"
"119","IPAQ","self",9,0,"other"
"120","IPAQ","self",10,0,"other"
"121","IPAQ","control",1,0,"other"
"122","IPAQ","control",2,0,"other"
"123","IPAQ","control",3,0,"other"
"124","IPAQ","control",4,0,"other"
"125","IPAQ","control",5,0,"other"
"126","IPAQ","control",6,0,"other"
"127","IPAQ","control",7,0,"other"
"128","IPAQ","control",8,0,"other"
"129","IPAQ","control",9,0,"other"
"130","IPAQ","control",10,0,"other"
"131","IPAQ","flower control",1,0,"other"
"132","IPAQ","flower control",2,0,"other"
"133","IPAQ","flower control",3,0,"other"
"134","IPAQ","flower control",4,3,"other"
"135","IPAQ","flower control",5,0,"other"
"136","IPAQ","flower control",6,0,"other"
"137","IPAQ","flower control",7,0,"other"
"138","IPAQ","flower control",8,1,"other"
"139","IPAQ","flower control",9,4,"other"
"140","IPAQ","flower control",10,0,"other"
