"","Species","Treatment","Treatment.number","Seed.production","Family"
"41","PEIN","IPAQ 100%",1,0,"Convolvulaceae"
"42","PEIN","IPAQ 100%",2,0,"Convolvulaceae"
"43","PEIN","IPAQ 100%",3,0,"Convolvulaceae"
"44","PEIN","IPAQ 100%",4,0,"Convolvulaceae"
"45","PEIN","IPAQ 100%",5,0,"Convolvulaceae"
"46","PEIN","IPAQ 100%",6,0,"Convolvulaceae"
"47","PEIN","IPAQ 100%",7,0,"Convolvulaceae"
"48","PEIN","IPAQ 100%",8,0,"Convolvulaceae"
"49","PEIN","IPAQ 100%",9,0,"Convolvulaceae"
"50","PEIN","IPAQ 100%",10,0,"Convolvulaceae"
"51","PEIN","CAAN 100%",1,0,"Solanaceae"
"52","PEIN","CAAN 100%",2,0,"Solanaceae"
"53","PEIN","CAAN 100%",3,0,"Solanaceae"
"54","PEIN","CAAN 100%",4,0,"Solanaceae"
"55","PEIN","CAAN 100%",5,0,"Solanaceae"
"56","PEIN","CAAN 100%",6,0,"Solanaceae"
"57","PEIN","CAAN 100%",7,0,"Solanaceae"
"58","PEIN","CAAN 100%",8,0,"Solanaceae"
"59","PEIN","CAAN 100%",9,0,"Solanaceae"
"60","PEIN","CAAN 100%",10,0,"Solanaceae"
"61","PEIN","PEIN 100%",1,0,"Solanaceae"
"62","PEIN","PEIN 100%",2,0,"Solanaceae"
"63","PEIN","PEIN 100%",3,0,"Solanaceae"
"64","PEIN","PEIN 100%",4,0,"Solanaceae"
"65","PEIN","PEIN 100%",5,0,"Solanaceae"
"66","PEIN","PEIN 100%",6,0,"Solanaceae"
"67","PEIN","PEIN 100%",7,0,"Solanaceae"
"68","PEIN","PEIN 100%",8,0,"Solanaceae"
"69","PEIN","PEIN 100%",9,0,"Solanaceae"
"70","PEIN","PEIN 100%",10,0,"Solanaceae"
"71","PEIN","SOLY 100%",1,0,"Solanaceae"
"72","PEIN","SOLY 100%",2,0,"Solanaceae"
"73","PEIN","SOLY 100%",3,0,"Solanaceae"
"74","PEIN","SOLY 100%",4,0,"Solanaceae"
"75","PEIN","SOLY 100%",5,0,"Solanaceae"
"76","PEIN","SOLY 100%",6,0,"Solanaceae"
"77","PEIN","SOLY 100%",7,0,"Solanaceae"
"78","PEIN","SOLY 100%",8,0,"Solanaceae"
"79","PEIN","SOLY 100%",9,0,"Solanaceae"
"80","PEIN","SOLY 100%",10,0,"Solanaceae"
"81","PEIN","SOME 100%",1,0,"Solanaceae"
"82","PEIN","SOME 100%",2,0,"Solanaceae"
"83","PEIN","SOME 100%",3,0,"Solanaceae"
"84","PEIN","SOME 100%",4,0,"Solanaceae"
"85","PEIN","SOME 100%",5,0,"Solanaceae"
"86","PEIN","SOME 100%",6,0,"Solanaceae"
"87","PEIN","SOME 100%",7,0,"Solanaceae"
"88","PEIN","SOME 100%",8,0,"Solanaceae"
"89","PEIN","SOME 100%",9,0,"Solanaceae"
"90","PEIN","SOME 100%",10,0,"Solanaceae"
"91","PEIN","CROSS",1,189,"other"
"92","PEIN","CROSS",3,169,"other"
"93","PEIN","CROSS",4,283,"other"
"94","PEIN","CROSS",5,294,"other"
"95","PEIN","CROSS",6,277,"other"
"96","PEIN","CROSS",8,325,"other"
"97","PEIN","CROSS",10,310,"other"
"98","PEIN","CROSS",11,278,"other"
"99","PEIN","CROSS",12,0,"other"
"100","PEIN","CROSS",13,0,"other"
"101","PEIN","CROSS",14,362,"other"
"102","PEIN","CROSS",15,321,"other"
"103","PEIN","CROSS",16,231,"other"
"104","PEIN","CROSS",17,0,"other"
"105","PEIN","CROSS",18,318,"other"
"106","PEIN","CROSS",19,257,"other"
"107","PEIN","CROSS",20,299,"other"
"108","PEIN","SELF",1,107,"other"
"109","PEIN","SELF",2,144,"other"
"110","PEIN","SELF",3,10,"other"
"111","PEIN","SELF",4,0,"other"
"112","PEIN","SELF",5,54,"other"
"113","PEIN","SELF",6,13,"other"
"114","PEIN","SELF",7,32,"other"
"115","PEIN","SELF",8,74,"other"
"116","PEIN","SELF",9,13,"other"
"117","PEIN","SELF",10,98,"other"
"118","PEIN","CONTROL",1,0,"other"
"119","PEIN","CONTROL",2,0,"other"
"120","PEIN","CONTROL",3,0,"other"
"121","PEIN","CONTROL",4,0,"other"
"122","PEIN","CONTROL",5,0,"other"
"123","PEIN","CONTROL",6,0,"other"
"124","PEIN","CONTROL",7,0,"other"
"125","PEIN","CONTROL",8,0,"other"
"126","PEIN","CONTROL",9,0,"other"
"127","PEIN","CONTROL",10,0,"other"
"128","PEIN","FLOWER CONTROL",1,0,"other"
"129","PEIN","FLOWER CONTROL",2,0,"other"
"130","PEIN","FLOWER CONTROL",3,0,"other"
"131","PEIN","FLOWER CONTROL",4,0,"other"
"132","PEIN","FLOWER CONTROL",5,0,"other"
"133","PEIN","FLOWER CONTROL",6,0,"other"
"134","PEIN","FLOWER CONTROL",7,0,"other"
"135","PEIN","FLOWER CONTROL",8,0,"other"
"136","PEIN","FLOWER CONTROL",9,0,"other"
"137","PEIN","FLOWER CONTROL",10,0,"other"
